SampleDate,pm10mpm115_Br,pm10mpm115_Cl,pm10mpm115_Cu,pm10mpm115_K,pm10mpm115_S,pm10mpm115_Si,pm10mpm115_Ti,pm10mpm115_Zn,pm115mpm009_Al,pm115mpm009_Br,pm115mpm009_Cl,pm115mpm009_Cu,pm115mpm009_K,pm115mpm009_Ni,pm115mpm009_Pb,pm115mpm009_S,pm115mpm009_Si,pm115mpm009_Ti,pm115mpm009_Zn
2011-02-13,0.4681299973571877,1.1283269458698795,0.12311589367156253,0.21328867189083653,0.24659851741086145,0.1000066717994289,5.25223220748522,0.11281953520967436,0.1670900332306351,0.10658123435633143,0.6345263500263696,0.14053923476020133,0.09110514805955436,0.1500981042333238,0.5861421746098139,0.22798697942297147,0.06838918093801016,0.19353014503870955,0.1808728006191842
2011-02-14,0.07574549765480149,0.2108634067045488,0.015468110288677403,0.019651034199525116,0.20898867420747352,0.069045497698805,0.09526530049775962,0.034400413539974244,0.2163606977624911,0.12112432225647386,0.10232625086974179,0.2952806542801236,0.1154707699346354,0.22272115095435552,0.5136630557535131,0.2569666733972545,0.10413783458367469,0.24416153996911355,0.11774592966698928
2011-02-15,0.1481538204799567,0.22050453449235088,0.057217583045799526,0.012279346443359988,0.18094528831614984,0.0604773610654131,0.07948493395575537,0.11210630005657012,0.23209662421242894,0.17741209937197094,1.361196500501121,0.25119702525783183,0.6457939105710061,0.48429722999612496,0.7330076296668013,0.1170752813110304,0.09352204370213493,0.2272844463901765,0.2296096437330123
2011-02-16,0.12892456638503674,0.12399841643321295,0.035254407325421656,0.012220965563219235,0.1241518786295734,0.05956178292881119,0.0819438766408474,0.06889814899984699,0.21501650216131565,0.28984418933210293,0.2880160885710091,0.16649552810439674,0.2668731091958999,0.17044507863338368,0.48390204318527325,0.1578650927179931,0.1379231837149499,0.27930409282682966,0.2158286430505288
2011-02-17,0.32797356307931164,0.11525779275360001,0.13152274156581972,0.02893629762207445,0.1356738232193126,0.06391476341138347,0.09114593105461918,0.19728846879137246,0.303192818648917,0.03790094796539685,0.14034858781590398,0.3782851799792483,0.06812406771248235,0.3084132875961185,0.37000488315069097,0.1101273897803877,0.09677431540913121,0.2171245510942816,0.3838989055740975
2011-02-18,0.11516737741918845,0.22126466706890044,0.20865451193139228,0.05238114193364685,0.12404136748202946,0.0751687720269413,0.11180618610278345,0.28191648231851973,0.3098527407545827,0.0383000255891869,0.19985172475669968,0.19341137685651247,0.07340338409302762,0.15790430366347954,0.3585091778284166,0.1099352162909051,0.10600533889417198,0.2100853953960284,0.31580294604118514
2011-02-19,0.3807004540269069,1.8700872245766025,0.07039550348944086,4.756162126533306,1.0285823201870965,0.15427155059013475,0.13358183463404077,0.141610963853995,0.2526491745955225,0.19451307045276187,0.2094054670478709,0.15864917394668426,0.07932333334089046,0.07559684781322819,0.28904707617918207,0.14847289556443666,0.1156597177927832,0.25573764707242613,0.26416691090757294
2011-02-20,0.21096677790325966,0.0759787175929171,0.10383771318339854,0.019952202570980362,0.16121429492760656,0.06813275901789156,0.0843172714357567,0.1013010547595159,0.23428559781817926,0.10045500719370949,0.18320192654015818,0.10290031051727272,0.11228515835806292,0.24306814930124482,0.6213005315874813,0.2539836274679827,0.12605463122276703,0.19546133569105048,0.17868020740408927
2011-02-21,0.29256197648300386,0.03593951295706402,0.07017824507263094,0.0331711941064311,0.17348399880732865,0.08329137512570708,0.09334293584806125,0.16525784738459842,0.24702399283700677,0.17552526105226926,0.19748637278157624,0.15351352237221552,0.13191215150115337,0.258719665307426,0.3820335923586536,0.3591737781510975,0.133232751407305,0.17027160517793727,0.3244969054044629
2011-02-22,0.021325586513610495,0.029336412662308985,0.06752391941144933,0.039182997876912026,0.20495728275115646,0.10254617498193064,0.1324980965853005,0.13026313400294715,0.2090905573174845,0.06042447427761111,0.19669792212320178,0.1779136467837753,0.1809000245997324,0.458472178896255,0.43277166362754543,0.3425862822001243,0.169379478406189,0.18888403026872472,0.2642621537686544
2011-02-23,0.1269207231969819,0.014659593800645595,0.03969638016427556,0.0528259202832805,0.2545768594803747,0.11371210906038873,0.09226133100196268,0.101857605606797,0.17859308775003147,0.1517158052564041,0.19246207381497876,0.2148247423696333,0.22567583461748753,0.4435641161564767,0.5475661327306482,0.5882622391789789,0.1691654417369132,0.18276572599218893,0.3013740794917901
2011-02-24,0.11437354322995866,0.010400261720194676,0.03113420558873609,0.1488964530212939,0.2727903453308953,0.1616481796415895,0.11210719392402872,0.05657980538339057,0.20492090467136673,0.11960736023627752,0.11347167766724364,0.1072405148090131,0.3921957143164899,0.37688867161983775,0.39866800906242633,0.4539062879047046,0.22859424678007995,0.21004343496039704,0.19730262825519593
2011-02-25,0.09848661308633751,0.007840612690743529,0.030459668566050244,0.14303755155594355,0.2548194995770632,0.1761809488692146,0.12860055435989554,0.06921758791868125,0.18171825428408198,0.3099662227303624,0.43986972563809124,0.1802498078534283,0.9138187999814289,0.5819235923652256,0.6623934917916945,0.47703619429007016,0.2600224554006382,0.5205026288078748,0.22755226890298413
2011-02-26,0.2294253177582324,0.016078524484228047,0.05595173407018793,0.2118847535611671,0.263175135930966,0.22840073382381867,0.15713512617638298,0.09014192175711558,0.2706975304891953,0.10417158592456467,0.24860115904010455,0.203093772785041,0.44673630876997084,0.3360968521278483,0.5378483387708038,0.47122255557104104,0.3238465194732855,0.26057692601411414,0.23297791259963746
2011-02-27,0.05937559876718361,0.11525578616114801,0.10301482889369497,0.07637269095807973,0.23489503744902668,0.10580586615760552,0.13316358534918243,0.1004083098026326,0.20735551264328445,0.061920433339939664,0.2673141874484798,0.11683029920346802,0.2120484067995702,0.3120913409949452,0.5148254584848854,0.45061186503859946,0.14713386872268017,0.19444258610232584,0.17251743403999578
2011-02-28,0.22304380297100926,0.06477423098567776,0.13519616982755056,0.03432027809650306,0.20145500506570835,0.0842425690532982,0.08920242830601667,0.1279416140834041,0.23392288573426734,0.19956345198531023,0.31859502404222523,0.14847053077684902,0.1479641907008511,0.3268038060319605,0.6163614378766216,0.3902520346532238,0.12398465730796111,0.19548002347249305,0.21457302114770702
2011-03-01,0.1777491259161602,0.11444089873183123,0.01360073838146263,0.043290464431179634,0.2600579193224195,0.09854014988364165,0.09421961749129724,0.03037109281092098,0.16525352021769996,0.18218478409473501,0.0377159964983318,0.13388798637376048,0.30321491686030205,0.4766670637090899,0.6296788767440824,1.1396573553587255,0.16244031756992414,0.20609702430053936,0.14445685625145263
2011-03-02,0.11563751816820406,0.1926361938697329,0.23712241775388004,0.06780468345280434,0.36588070098928765,0.09009961079591557,0.10499970532714424,0.4462328606244121,0.19042912783874905,0.035189066898498586,0.08614159993856044,0.46775360059699395,0.2374060118907619,0.6332606137170317,0.4176476994351586,0.6697532392175557,0.1689884338836324,0.22314769214035488,0.6273461771852267
2011-03-03,0.46612619504765596,0.7573396603722009,0.20865014968578488,0.42247823947097635,0.19697644293615754,0.0767081959788613,0.11901509232465486,0.2609307213024429,0.13544814043886763,0.10700948473866954,0.9987241747061679,0.4986254479348458,0.21792413612566203,0.3396184848368552,0.6465167899067636,0.3083887386049284,0.1326465586308092,0.2237578856028573,0.3224983114790038
2011-03-04,0.06457533117574288,0.14419386075862725,0.013587596424079458,0.019623230944790408,0.07835974700788238,0.0448230001179023,0.12344605803124396,0.01206621818590005,0.03339096785546104,0.24736436088420563,1.2631118981662433,0.08200052847618278,0.20211986459916997,0.02112955678574703,0.6983950564148392,0.18749447303867725,0.06114754803901747,0.22111758699803183,0.08586212519004
2011-03-05,0.2194908461407279,0.16743040294266426,0.019658387453325273,0.02171056490188127,0.08644818095560923,0.024213458383316195,0.08785043032870646,0.013428777924951623,0.05245871600913378,0.0841615687776956,1.5763686631058456,0.1676269133024342,0.28519399900214865,0.118462453154898,0.6253495592425165,0.29953514447076246,0.07089992772548458,0.21823013349088255,0.1396895735556777
2011-03-06,0.21132902450745594,0.49694218229505904,0.025921907354345436,0.05453841645963435,0.11139994766199093,0.04448827139817615,0.08300857747207309,0.0297286320407923,0.08307274562739488,0.28529328898864564,1.8639933219664329,0.19065238166926612,0.33274834043771767,0.33298623082571843,0.636235593675582,0.44503284570911056,0.09742954868676477,0.2372315818938637,0.20943771324461571
2011-03-07,0.2591515869765094,0.704433673206407,0.13722415243399602,0.05505691242409087,0.2559245285732902,0.08541701221838896,0.10993661498634204,0.13829102916340513,0.0835531749619492,0.17329529110399552,2.625254557944128,0.25428620876260205,0.53156252398910675,0.6844411305651151,0.6113806253755584,0.7604144030047835,0.15601842768844115,0.269183383062264,0.28329011705300156
2011-03-08,0.11116739821692315,0.1746198283113475,0.11578948841345574,0.056449224560835384,0.2455023590539406,0.092154494822132,0.1648510752734361,0.17620747922034338,0.6686269069942092,0.12888653986488527,2.141648802759055,0.37724267841125403,0.5451235767946302,0.6457035658887249,0.512663953318359,0.8089865522820296,0.16474350908904906,0.26627263406220736,0.4533567382495483
2011-03-09,0.1655333497076974,0.3610244020058159,0.12197270475193374,0.09814025153970014,0.22170646015572762,0.08281449684764546,0.09425131171115263,0.13567039942513115,0.10357088127837015,0.27250517282642034,1.0804769484113956,0.29037086406328516,0.6049027697744979,0.6550945185967266,0.6080469738652334,0.6714779336653078,0.20507177604096202,0.2634457602559765,0.36384614857903136
2011-03-10,0.2056873480972754,0.31082306265913207,0.12409296699176854,0.11287991550892766,0.6108493370590332,0.11724649977789033,0.10857405442383021,0.21505065231433473,0.14707767215897238,0.2791554048630425,0.10532386845564297,0.34516989535649323,0.9072552031997986,0.6727026342481022,0.49331889854365474,0.7469596296507071,0.36315515048410946,0.2986050596040596,0.37727920055475533
2011-03-11,0.16079603200729864,0.06611207610564657,0.22422279106667428,0.16832648466421385,1.450318830544182,0.1227231019143384,0.11867180830560127,0.33572410255231694,0.14486534840287774,0.25030496066298114,0.004063500375337446,0.41261292550937617,0.931422412184952,1.133248500812037,0.5771993228255566,0.7424747051993482,0.3160370372907089,0.342998738018059,0.5400417961035546
2011-03-12,0.10833887170499902,0.8041568117675193,0.2513471622344947,0.18454325970465973,0.9301516898291575,0.11177569123835533,0.12547934921831091,0.24666440159717054,0.10488262962834893,0.2585759197581603,1.0159693715770128,0.32555785897881406,1.0006021835947922,0.792143157336035,0.7156755546657448,0.7203040895051209,0.2628485551471753,0.2684277583497999,0.38077557193293726
2011-03-13,0.21216137412664665,2.1500566481518324,0.19029527127322163,0.20027818066312555,0.6729944131990585,0.09613551451886376,0.12122371337611859,0.15146415745084396,0.04108382514677491,0.27704566095887073,2.725529840448519,0.3473013466406391,1.1148731153797573,0.8492516758886249,0.6086635477337212,0.7365794747850587,0.23788709639452457,0.3542800315231414,0.3393242776587943
2011-03-14,0.3020416572368954,0.2770960892511136,0.2150100107013873,0.1907635382622998,0.6328794921079658,0.17417036905202016,0.15187500399571488,0.2275417992970861,0.1372548342207458,0.29694013255758706,0.06284005032698332,0.315421752907266,1.3056924757134856,0.8892803817672518,0.7932864367870853,0.7331194231631759,0.3705158614694702,0.3131255799785517,0.31436276711162237
2011-03-15,0.10590598640609558,0.16240686927593112,0.10178491295572258,0.3043342961711604,0.9393115424940108,0.2827969101528674,0.23306371397289824,0.09336525712971547,0.11350398613725873,0.3454540086783852,0.03271031688777726,0.25167011577546544,1.654394882301657,0.7177005107809629,0.5573055022621718,0.7300009958177852,0.4591215736848136,0.3487457304086262,0.3722991203837796
2011-03-16,0.18647357752908342,0.20080925271922337,0.13355364299887335,0.22693159996844517,0.5015427984138875,0.08825411883069134,0.11872991545271121,0.21191910919000442,0.04862369324481805,0.3233705018320065,0.5032024082517886,0.24270201934358007,1.2941045311253954,0.9426911267069817,0.6217209212200983,0.7332332979220066,0.25525900599538787,0.26788191297677444,0.36187691992329113
2011-03-17,0.10999590779256073,0.09016905098531292,0.2492185104009571,0.19896045951218388,0.9614047680221013,0.2161350920031117,0.17130261052224707,0.2968559015659991,0.12881534843553924,0.20435704468486773,0.27563018760418434,0.3796675765942783,1.3037456149512514,1.021105378869416,0.7248224836739502,0.7321179056343226,0.3339007435587673,0.40898105199990825,0.49150597461762907
2011-03-18,0.11701708341935708,0.03760675868123896,0.2388026328834638,0.46981491822740534,1.3175411452775325,0.49082632901515527,0.2973998839033553,0.3394076353343579,0.23707881727757021,0.2867531195355532,0.006385709049652951,0.35848586221049916,1.5200143201061038,0.8399780267245732,0.6120591575454234,0.7317840664580381,0.6232295323115116,0.44595958660206564,0.38738275761971386
2011-03-19,0.10174415655309603,0.18160298403954953,0.1015863512558294,0.17809363336056397,0.5672296419116603,0.1827604659882505,0.22433910263159196,0.1460099943376759,0.14772404289617216,0.2621606483325295,0.017982291827652784,0.2863067987977646,1.1086730837616103,0.6965708821547275,0.39531710612219373,0.7323784233381224,0.4181332932653769,0.33415432436147596,0.32189480050413594
2011-03-20,0.16804588523649924,0.15970684840470245,0.15044235118368884,0.16259222004318874,0.7073445858220017,0.16923959492890983,0.15372238334043214,0.3023641139484573,0.19584885131287186,0.44551349254008665,0.024540539622664403,0.5809310182139482,1.1328294977136077,0.819904956159504,0.6335686784856126,0.7320934651434944,0.39331663385689025,0.3589932864159443,0.5259621517792318
2011-03-21,0.06337559054745598,0.1689213104386524,0.07673960877444207,0.19210493145310392,1.079827170418758,0.15320476946078568,0.12641411861590554,0.09043495224553375,0.16860892561893842,0.5211777301859911,0.03302101182155719,0.305691013566534,1.249660693649842,1.0779792184936177,0.5216417442884972,0.7320853183132182,0.5064125814865357,0.34850321176616533,0.39240284209474974
2011-03-22,0.13764902428696352,0.26577605455270753,0.049636241435000616,0.20591234789586557,0.9392226573959889,0.14836125125732733,0.09670180562093342,0.028638097181276044,0.15500419250514788,0.6407267306223043,0.030009789894017116,0.24163050983772608,1.1845324714816667,0.8976930585994857,0.5835656812264534,0.7321857355982784,0.40614710606263515,0.34350254872961783,0.2997454150552674
2011-03-23,0.6626421163275507,0.19813473779868745,0.09316053554565558,5.220159753184191,3.397348538555783,0.20819409938287098,0.3281526180049402,0.08460567602985587,0.21157734639756107,0.6525450543083219,0.011934729951950671,0.7196226245703947,1.0770084534711415,0.8479016733796557,0.3944418932074863,0.7321215063516636,0.4195733719595298,0.35335918010142403,0.33081607209370395
2011-03-24,0.1389130039419616,0.18804494286502788,0.054854972239265845,0.1557200239258063,0.5542324576310061,0.12609644250167742,0.13209885801452997,0.028003631651619287,0.17311366611000967,0.49610566168901105,0.01138242711078961,0.2996440460167747,1.1322913707263462,1.0546779357205154,0.4814652252985141,0.7321308534210534,0.46286995338159403,0.33888630700347894,0.33653565628829607
2011-03-25,0.4188045092601937,0.2786249762388597,0.06090998895234942,0.1325082505698346,0.48367657754113275,0.12116725024803143,0.13550843983202085,0.04871590175596405,0.143913023863048,0.39264939037575786,0.03346058885619222,0.3261371197306003,1.0747608661916048,1.1489978515898436,0.781817738543726,0.7321460317903319,0.4208608389439275,0.3514560011373683,0.34907400768670244
2011-03-26,0.30545855304772995,1.5241657889458093,0.10611826748731784,0.19898083230810093,0.38334599040999917,0.1078729028959816,0.15657006018934688,0.07900492699133467,0.09826493565867073,0.6001419174362231,0.710209850448027,0.3581287041910752,1.1281112919929235,0.9399522080912238,0.6972543496209573,0.732132797187683,0.5005549997286463,0.34865246850148185,0.3887034272884061
2011-03-27,0.10541788111845343,1.0156283183305488,0.1051969932036428,0.15832072988189672,0.3097154502359308,0.07112591309817559,0.21520250521766834,0.10164935414292212,0.1085831264193302,0.5309096695989779,0.2634848046409095,0.4228359963152002,0.8906758916172484,1.0823809570511547,0.5565669677353636,0.7321365607996894,0.3449746788046911,0.3692987214457139,0.3648748443882339
2011-03-28,0.2190977834191607,0.15251287052124288,0.07063376859394681,0.1928944315970151,0.7510074175975209,0.18630366376399468,0.2470104053810956,0.07091949737964472,0.12557879571045583,0.25854793961911715,0.01989670383907673,0.41597235192590915,0.8944807797668655,0.6090790814144226,0.6038489152809121,0.7321384632592348,0.48129871996677714,0.40090900954615627,0.33128748971996724
2011-03-29,0.18114795499206063,0.2564212088917385,0.10923982271390659,0.16168455223856798,0.46543459512268753,0.1716501978962419,0.13454193742906825,0.18147345378755927,0.14002058993900052,0.2256308200188912,0.12095737330824949,0.44910304443093274,0.6911935352276672,0.7950778053621177,0.575639622642469,0.7321359404155358,0.3595808104013589,0.32096235508297816,0.33380224469474407
2011-03-30,0.07595101757390188,0.17417386856630018,0.23320487994354883,0.4129217784796839,0.6314161610406847,0.37437214415053316,0.23477485923981578,0.3170734187007478,0.2721186702213879,0.2260894286378481,0.012641361548363275,0.42207338885393564,0.7431634784695473,0.8346957393021617,0.488494414149189,1.1817968430185088,0.503761571499775,0.3806341084556503,0.42079884685914737
2011-03-31,0.1963463854668285,0.3155420284662701,0.30780291116292363,0.48360122773221514,0.6461051314354092,0.41752335224801274,0.3292331627139684,0.5140596218355016,0.39717294359601507,0.15218256225173882,0.020985700301485555,0.6166566155048173,0.8165107825458481,0.795488637167774,0.5227789905653035,0.9380842915669573,0.577577026424939,0.46760043148049013,0.5131569131532584
2011-04-01,0.7381486632926572,1.0598533275447626,0.43669025413821017,0.964714241959052,1.0016976366395451,0.8694628847769534,1.3516273430475638,0.41669939125309097,0.4614079193474632,0.1088765055785742,0.019131112725770096,0.6643660831533866,0.9766345563597617,0.8376302795675119,0.3741788505178766,0.9480991537614367,0.7259099062621854,0.4952055391886005,0.6018755279270037
2011-04-02,0.08038003731476484,0.27576939048859855,0.16494568303686097,0.8323990630881848,0.4924278006941078,0.8074036186551559,0.5310740558298049,0.2708888831655046,0.4552045345263583,0.03477365252992162,0.017586058191872974,0.44751999323376557,0.9665469047576266,0.5439687058618403,0.4912262666943658,0.7132676962349892,0.8664108463432135,0.59459781516254,0.2742258300764184
2011-04-03,0.18403034681934832,0.357603751137204,0.2497834880436531,0.7060333426272454,0.5646684974045938,0.6180068424794267,0.49909083873048177,0.3773466792957164,0.9710178370817582,0.0978353127579665,0.23334677594046024,0.9570113940462264,1.2866582688902541,1.3955093035210382,0.38854162131947423,0.8159046646542891,0.8989932503877548,0.8942952392548472,0.5025853441042286
2011-04-04,0.008385337536016554,0.27960254032024096,0.15465774941459148,0.20144022060127326,0.29947681071096616,0.28374059810985025,0.2685325389390125,0.2113853530116697,0.33566909993305943,0.11052419869252343,0.0517376694245645,0.5904995730515997,0.5954600401699106,0.5863060297782442,0.43213884037452927,0.643780705224594,0.45853212014936034,0.4142876739293318,0.62798092173634
2011-04-05,0.19669314539979504,0.4319152106004287,0.6800256783828936,0.3725490667141645,0.5481765039311849,0.3677409513107716,0.5101022109824425,0.9475194297496566,0.4083183654188147,0.07935393459029053,0.02743296786947623,0.6747628707422713,0.6663942391422464,0.4754931901305592,0.28401414528181723,0.5115634628215154,0.5592750713113943,0.484359945626721,0.30277077652491335
2011-04-06,0.09614365582137595,0.4753319786413142,0.7751903984390074,0.5161810776604787,0.8265541560763818,0.49405658950944636,0.5993500441834753,0.8799497148054088,0.4338972931799952,0.09288999529065269,0.10417247107816698,0.7106738352547872,0.7322497180006539,0.7493949058266569,0.4839590604700956,0.4233479452240602,0.6841855534905569,0.5238052102825053,0.41833783867417795
2011-04-07,0.09996894694442056,0.289046541333943,0.32092476218586347,0.2747410077814858,0.45635778527830306,0.2757230785995994,0.24380049779511864,0.5554134072113192,0.3731674809946872,0.09428793388425978,0.025522891949000433,0.6481771606810648,0.5383054302428764,0.6213459166290921,0.7184781823079779,0.3444755729542578,0.4610388468802964,0.41402451479499347,0.43318634269847783
